taxon	method	feature	func	category	score	preserved_ann	new_ann	map_type	UniRef90	description	taxa_rank	taxa_lineage
Ruminococcaceae_bacterium	finalized	Cluster_1051973	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F2W3	UPF0237 protein DBX93_04800	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1051974	GO:0000272:[BP] polysaccharide catabolic process	BP	0.77	0	1	SU	UniRef90_A0A2V2F9G3	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1056354	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FB82	Theronine dehydrogenase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1056355	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2FHD1	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1056356	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FDH8	Quinone oxidoreductase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1056359	GO:0000272:[BP] polysaccharide catabolic process	BP	0.77	0	1	SU	UniRef90_A0A2V2FGJ6	50S ribosomal protein L10	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1056917	GO:0000272:[BP] polysaccharide catabolic process	BP	0.76	0	1	SU	UniRef90_A0A2V2F5F9	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1056922	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2EYD8	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1063222	GO:0000272:[BP] polysaccharide catabolic process	BP	0.76	0	1	SU	UniRef90_A0A2V2F9G9	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1063225	GO:0000272:[BP] polysaccharide catabolic process	BP	0.79	0	1	RH	UniRef90_A0A2V2F9U3	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1063284	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F627	ABC transporter ATP-binding protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1063285	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FD07	BMP family ABC transporter substrate-binding protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1063286	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F978	ABC transporter permease	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1063287	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FBS1	ABC transporter permease	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1063290	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FEM9	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1067301	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F3B2	50S ribosomal protein L15	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1069999	GO:0000272:[BP] polysaccharide catabolic process	BP	0.87	0	1	SU	UniRef90_A0A2V2FE19	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1070926	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FFM2	50S ribosomal protein L31	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1073969	GO:0000272:[BP] polysaccharide catabolic process	BP	0.75	0	1	SU	UniRef90_A0A2V2FBG3	Thiamine ABC transporter permease	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1073970	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	0	1	SC	UniRef90_A0A2V2FDR9	Histidine--tRNA ligase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1074895	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FBV3	50S ribosomal protein L20	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1076790	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F571	ATP-grasp domain-containing protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1076792	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2F711	Asparagine synthase (Glutamine-hydrolyzing)	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1076902	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	NH	NA	UniRef90_unknown	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1083621	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2F6P5	Phenylalanine--tRNA ligase alpha subunit	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1083623	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F9A3	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1083982	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FAG0	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1087163	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2FBX5	Phenylalanine--tRNA ligase beta subunit	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1087165	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_A0A3A9ET01	YitT family protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1087178	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2FAD5	Preprotein translocase subunit SecG	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1094121	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F097	50S ribosomal protein L24	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1094253	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F2Y2	Multidrug ABC transporter ATP-binding protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1096356	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FFU3	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1099144	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FET5	Histidine triad nucleotide-binding protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1099146	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FFX0	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1099147	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FHK4	DUF1015 domain-containing protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1099148	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2FEV1	Leucine--tRNA ligase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1099151	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F981	FkbM family methyltransferase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1102895	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F2N7	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1104581	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_A0A2V2G4Z0	Lipoprotein signal peptidase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1104585	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	NH	NA	UniRef90_unknown	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1107804	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_A0A1K1NA80	Putative ATP-dependent endonuclease of the OLD family	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1108513	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FC80	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1108515	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FAH8	ABC transporter substrate-binding protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1108517	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2FAR6	Elongation factor 4	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1108518	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FAE4	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1111856	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_A0A316RR11	Bifunctional chorismate mutase/prephenate dehydratase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1111859	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_R9MCC0	Multifunctional fusion protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1111860	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_R6TVG2	tRNA-dihydrouridine synthase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1123639	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F676	Serine protease inhibitor	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1123642	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F0C5	Epimerase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1126313	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	0	1	SU	UniRef90_A0A2V2F3H6	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1126316	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_A0A2V2F474	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1126321	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	0	1	SU	UniRef90_A0A2V2F0G8	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1140069	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F8C9	Anaerobic ribonucleoside-triphosphate reductase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1147181	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F277	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1149725	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F9Y4	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1149730	GO:0000272:[BP] polysaccharide catabolic process	BP	0.68	1	0	SC	UniRef90_A0A2V2F3G3	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1149733	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_A0A1C5ZA38	Lipid A export ATP-binding/permease protein MsbA	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1149910	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FB97	ABC transporter ATP-binding protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1150445	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2FBX3	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1150812	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	RH	UniRef90_A0A1B3WRH4	PTS sugar transporter	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1157183	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F9Y7	Flavodoxin family protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1158280	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2F794	Uncharacterized protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1163066	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_A0A2V2EXV3	30S ribosomal protein S6	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1163067	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_A0A2V2F5W5	Single-stranded DNA-binding protein	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1167479	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	0	1	SC	UniRef90_A0A2V2FCQ1	RNA polymerase subunit sigma-24	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1167483	GO:0000272:[BP] polysaccharide catabolic process	BP	0.75	0	1	SC	UniRef90_A0A2V2FCM7	Bifunctional protein FolD	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
Ruminococcaceae_bacterium	finalized	Cluster_1167485	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	0	1	SU	UniRef90_A0A2V2FBG0	GNAT family N-acetyltransferase	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|unclassified_Ruminococcaceae|unclassified_Ruminococcaceae_(miscellaneous)|s__Ruminococcaceae_bacterium
